,ip,timestamp,request,status,bytes_sent,referrer,user_agent,date,endpoint
1609,123.125.71.49,2012-06-29 21:24:11+02:00,GET /robots.txt HTTP/1.1,404,465,-,Mozilla/5.0 (Windows NT 5.1; rv:6.0.2) Gecko/20100101 Firefox/6.0.2,2012-06-29,/robots.txt
1610,68.84.112.213,2012-06-29 21:31:52+02:00,GET /robots.txt HTTP/1.0,404,497,-,-,2012-06-29,/robots.txt
1611,68.84.112.213,2012-06-29 21:31:52+02:00,GET / HTTP/1.1,200,898,-,-,2012-06-29,/
1612,123.125.71.53,2012-06-29 21:35:37+02:00,GET / HTTP/1.1,200,913,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-29,/
1613,220.181.108.83,2012-06-29 21:36:16+02:00,GET / HTTP/1.1,200,913,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-29,/
1614,175.141.196.8,2012-06-29 21:43:31+02:00,GET /logs/access.log HTTP/1.1,200,259001,http://isearch.avg.com/search?cid={B5714A2F-1F5F-4EEF-9F60-0235117F195E}&mid=9ab6aacfb6e547d0af07d15756fbdcc7-ad1491be2ce6c122f6b66faa90e70c2decf7d34c&ds=gh011&lang=en&v=11.1.0.7&pr=sa&d=2012-04-08%2002:21:48&sap=dsp&q=74.125.126.102,Mozilla/5.0 (Windows NT 5.1; rv:13.0) Gecko/20100101 Firefox/13.0.1,2012-06-29,/logs/access.log
1615,175.141.196.8,2012-06-29 21:43:36+02:00,GET /favicon.ico HTTP/1.1,404,502,-,Mozilla/5.0 (Windows NT 5.1; rv:13.0) Gecko/20100101 Firefox/13.0.1,2012-06-29,/favicon.ico
1616,175.141.196.8,2012-06-29 21:43:36+02:00,GET /favicon.ico HTTP/1.1,404,502,-,Mozilla/5.0 (Windows NT 5.1; rv:13.0) Gecko/20100101 Firefox/13.0.1,2012-06-29,/favicon.ico
1617,208.115.113.91,2012-06-29 21:48:11+02:00,GET /?C=M;O=D HTTP/1.1,200,889,-,Mozilla/5.0 (compatible; Ezooms/1.0; ezooms.bot@gmail.com),2012-06-29,/?C=M;O=D
1618,123.125.71.40,2012-06-29 22:35:35+02:00,GET / HTTP/1.1,200,913,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-29,/
1619,220.181.108.107,2012-06-29 22:36:16+02:00,GET / HTTP/1.1,200,913,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-29,/
1620,180.76.5.141,2012-06-29 22:40:21+02:00,GET / HTTP/1.1,200,912,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-29,/
1621,1.202.218.8,2012-06-29 22:41:01+02:00,GET /robots.txt HTTP/1.0,404,488,-,\,2012-06-29,/robots.txt
1622,66.249.71.217,2012-06-29 23:38:38+02:00,GET /robots.txt HTTP/1.1,404,508,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),2012-06-29,/robots.txt
1623,66.249.71.217,2012-06-29 23:38:39+02:00,GET /logs/error.log HTTP/1.1,200,65241,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),2012-06-29,/logs/error.log
1624,1.202.218.8,2012-06-30 00:03:06+02:00,GET /robots.txt HTTP/1.0,404,492,-,\,2012-06-30,/robots.txt
1625,95.170.128.58,2012-06-30 00:03:36+02:00,GET /favicon.ico HTTP/1.1,404,503,http://isrolab.com/logs/access.log,Opera/9.80 (Windows NT 6.0; U; nl) Presto/2.10.229 Version/11.61,2012-06-30,/favicon.ico
1626,95.170.128.58,2012-06-30 00:03:36+02:00,GET /logs/access.log HTTP/1.1,200,260872,-,Opera/9.80 (Windows NT 6.0; U; nl) Presto/2.10.229 Version/11.61,2012-06-30,/logs/access.log
1627,123.125.71.38,2012-06-30 00:23:32+02:00,GET / HTTP/1.1,200,908,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-30,/
1628,220.181.108.113,2012-06-30 00:23:47+02:00,GET / HTTP/1.1,200,908,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-30,/
1629,212.113.37.106,2012-06-30 00:41:52+02:00,GET /logs/error.log HTTP/1.1,200,65471,-,Mozilla/5.0 (compatible; AhrefsBot/3.1; +http://ahrefs.com/robot/),2012-06-30,/logs/error.log
1630,66.249.71.217,2012-06-30 00:41:56+02:00,GET /robots.txt HTTP/1.1,404,503,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),2012-06-30,/robots.txt
1631,66.249.71.217,2012-06-30 00:41:57+02:00,GET / HTTP/1.1,200,658,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),2012-06-30,/
1632,213.186.122.2,2012-06-30 00:49:22+02:00,GET /?C=D;O=D HTTP/1.1,200,604,-,Mozilla/5.0 (compatible; AhrefsBot/3.1; +http://ahrefs.com/robot/),2012-06-30,/?C=D;O=D
1633,189.15.135.180,2012-06-30 01:01:09+02:00,GET /logs/access.log HTTP/1.0,200,262173,http://isrolab.com/,Mozilla/4.0 (compatible; MSIE 6.0; MSIE 5.5; Windows NT 5.0) Opera 7.02 Bork-edition [en],2012-06-30,/logs/access.log
1634,200.105.245.237,2012-06-30 01:02:21+02:00,GET /logs/access.log HTTP/1.1,200,262378,http://isrolab.com/,Mozilla/4.0 (compatible; MSIE 6.0; MSIE 5.5; Windows NT 5.0) Opera 7.02 Bork-edition [en],2012-06-30,/logs/access.log
1635,213.186.127.14,2012-06-30 01:04:21+02:00,GET /logs/?C=M;O=D HTTP/1.1,200,669,-,Mozilla/5.0 (compatible; AhrefsBot/3.1; +http://ahrefs.com/robot/),2012-06-30,/logs/?C=M;O=D
1636,180.76.6.21,2012-06-30 01:07:11+02:00,GET / HTTP/1.1,200,908,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-30,/
1637,213.186.127.5,2012-06-30 01:11:52+02:00,GET /logs/?C=N;O=A HTTP/1.1,200,671,-,Mozilla/5.0 (compatible; AhrefsBot/3.1; +http://ahrefs.com/robot/),2012-06-30,/logs/?C=N;O=A
1638,123.125.71.40,2012-06-30 01:25:06+02:00,GET / HTTP/1.1,200,912,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-30,/
1639,220.181.108.118,2012-06-30 01:25:24+02:00,GET / HTTP/1.1,200,912,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-30,/
1640,1.202.218.8,2012-06-30 01:37:58+02:00,GET /robots.txt HTTP/1.0,404,488,-,\,2012-06-30,/robots.txt
1641,173.234.59.48,2012-06-30 01:48:19+02:00,GET /logs/access.log HTTP/1.1,200,263487,http://isrolab.com/,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; MRA 5.8 (build 4157); .NET CLR 2.0.50727; AskTbPTV/5.11.3.15590),2012-06-30,/logs/access.log
1642,173.208.43.77,2012-06-30 01:48:22+02:00,GET /logs/access.log HTTP/1.1,200,263722,http://isrolab.com/,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; MRA 5.8 (build 4157); .NET CLR 2.0.50727; AskTbPTV/5.11.3.15590),2012-06-30,/logs/access.log
1643,178.154.210.252,2012-06-30 01:53:13+02:00,GET / HTTP/1.1,200,665,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),2012-06-30,/
1644,66.249.72.65,2012-06-30 02:06:53+02:00,GET /robots.txt HTTP/1.1,404,508,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),2012-06-30,/robots.txt
1645,66.249.72.65,2012-06-30 02:06:53+02:00,GET /logs/ HTTP/1.1,200,723,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),2012-06-30,/logs/
1646,180.76.5.140,2012-06-30 02:17:23+02:00,GET /?C=S;O=A HTTP/1.1,200,621,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-30,/?C=S;O=A
1647,175.141.196.8,2012-06-30 02:23:29+02:00,GET /logs/access.log HTTP/1.1,200,254880,http://isearch.avg.com/search?cid={B5714A2F-1F5F-4EEF-9F60-0235117F195E}&mid=9ab6aacfb6e547d0af07d15756fbdcc7-ad1491be2ce6c122f6b66faa90e70c2decf7d34c&ds=gh011&lang=en&v=11.1.0.7&pr=sa&d=2012-04-08%2002:21:48&sap=dsp&q=74.125.126.103,Mozilla/5.0 (Windows NT 5.1; rv:13.0) Gecko/20100101 Firefox/13.0.1,2012-06-30,/logs/access.log
1648,175.141.196.8,2012-06-30 02:23:44+02:00,GET /logs/access.log HTTP/1.1,200,264982,http://isearch.avg.com/search?cid={B5714A2F-1F5F-4EEF-9F60-0235117F195E}&mid=9ab6aacfb6e547d0af07d15756fbdcc7-ad1491be2ce6c122f6b66faa90e70c2decf7d34c&ds=gh011&lang=en&v=11.1.0.7&pr=sa&d=2012-04-08%2002:21:48&sap=dsp&q=74.125.126.103,Mozilla/5.0 (Windows NT 5.1; rv:13.0) Gecko/20100101 Firefox/13.0.1,2012-06-30,/logs/access.log
1649,175.141.196.8,2012-06-30 02:23:56+02:00,GET / HTTP/1.1,200,658,-,Mozilla/5.0 (Windows NT 5.1; rv:13.0) Gecko/20100101 Firefox/13.0.1,2012-06-30,/
1650,175.141.196.8,2012-06-30 02:23:57+02:00,GET /icons/blank.gif HTTP/1.1,200,439,http://isrolab.com/,Mozilla/5.0 (Windows NT 5.1; rv:13.0) Gecko/20100101 Firefox/13.0.1,2012-06-30,/icons/blank.gif
1651,175.141.196.8,2012-06-30 02:23:57+02:00,GET /icons/folder.gif HTTP/1.1,200,516,http://isrolab.com/,Mozilla/5.0 (Windows NT 5.1; rv:13.0) Gecko/20100101 Firefox/13.0.1,2012-06-30,/icons/folder.gif
1652,123.125.71.48,2012-06-30 02:32:51+02:00,GET / HTTP/1.1,200,916,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-30,/
1653,220.181.108.103,2012-06-30 02:33:29+02:00,GET / HTTP/1.1,200,916,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-30,/
1654,207.46.199.52,2012-06-30 03:00:05+02:00,GET /robots.txt HTTP/1.1,404,531,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),2012-06-30,/robots.txt
1655,1.202.218.8,2012-06-30 03:00:52+02:00,GET /robots.txt HTTP/1.0,404,492,-,\,2012-06-30,/robots.txt
1656,207.46.199.52,2012-06-30 03:01:23+02:00,GET /?C=D;O=A HTTP/1.1,200,663,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),2012-06-30,/?C=D;O=A
1657,72.94.249.38,2012-06-30 03:05:27+02:00,GET / HTTP/1.1,200,917,-,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322),2012-06-30,/
1658,180.76.5.94,2012-06-30 03:07:38+02:00,GET / HTTP/1.1,200,908,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-30,/
1659,208.115.113.91,2012-06-30 03:08:48+02:00,GET /robots.txt HTTP/1.1,404,469,-,Mozilla/5.0 (compatible; Ezooms/1.0; ezooms.bot@gmail.com),2012-06-30,/robots.txt
1660,108.59.8.80,2012-06-30 03:17:40+02:00,GET /robots.txt HTTP/1.0,404,488,-,Mozilla/5.0 (compatible; MJ12bot/v1.4.3; http://www.majestic12.co.uk/bot.php?+),2012-06-30,/robots.txt
1661,108.59.8.80,2012-06-30 03:17:42+02:00,GET / HTTP/1.0,200,621,-,Mozilla/5.0 (compatible; MJ12bot/v1.4.3; http://www.majestic12.co.uk/bot.php?+),2012-06-30,/
1662,123.125.71.40,2012-06-30 03:33:01+02:00,GET / HTTP/1.1,200,908,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-30,/
1663,220.181.108.122,2012-06-30 03:33:18+02:00,GET / HTTP/1.1,200,908,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-30,/
1664,66.249.72.65,2012-06-30 03:35:29+02:00,GET /robots.txt HTTP/1.1,404,503,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),2012-06-30,/robots.txt
1665,66.249.72.65,2012-06-30 03:35:29+02:00,GET /logs/ HTTP/1.1,200,716,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),2012-06-30,/logs/
1666,208.115.113.91,2012-06-30 03:45:18+02:00,GET /?C=M;O=D HTTP/1.1,200,889,-,Mozilla/5.0 (compatible; Ezooms/1.0; ezooms.bot@gmail.com),2012-06-30,/?C=M;O=D
1667,123.125.71.39,2012-06-30 04:36:42+02:00,GET / HTTP/1.1,200,913,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-30,/
1668,1.202.218.8,2012-06-30 04:36:44+02:00,GET /robots.txt HTTP/1.0,404,488,-,\,2012-06-30,/robots.txt
1669,220.181.108.78,2012-06-30 04:37:24+02:00,GET / HTTP/1.1,200,913,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-30,/
1670,66.249.72.4,2012-06-30 05:04:33+02:00,GET /robots.txt HTTP/1.1,404,512,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),2012-06-30,/robots.txt
1671,66.249.72.4,2012-06-30 05:04:33+02:00,GET /logs/ HTTP/1.1,200,726,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),2012-06-30,/logs/
1672,207.210.234.226,2012-06-30 05:20:43+02:00,GET /robots.txt HTTP/1.0,404,468,-,Aghaven/Nutch-1.2 (www.aghaven.com),2012-06-30,/robots.txt
1673,207.210.234.226,2012-06-30 05:20:43+02:00,GET / HTTP/1.0,200,625,-,Aghaven/Nutch-1.2 (www.aghaven.com),2012-06-30,/
1674,213.186.127.6,2012-06-30 05:40:50+02:00,GET /?C=M;O=D HTTP/1.1,200,600,-,Mozilla/5.0 (compatible; AhrefsBot/3.1; +http://ahrefs.com/robot/),2012-06-30,/?C=M;O=D
1675,1.202.218.8,2012-06-30 06:00:28+02:00,GET /robots.txt HTTP/1.0,404,492,-,\,2012-06-30,/robots.txt
1676,123.125.71.30,2012-06-30 06:25:09+02:00,GET / HTTP/1.1,200,908,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-30,/
1677,220.181.108.107,2012-06-30 06:25:26+02:00,GET / HTTP/1.1,200,908,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-30,/
1678,69.28.58.75,2012-06-30 06:28:46+02:00,GET /robots.txt HTTP/1.0,404,465,-,nutch-1.4/Nutch-1.4,2012-06-30,/robots.txt
1679,69.28.58.75,2012-06-30 06:28:46+02:00,GET / HTTP/1.0,200,621,-,nutch-1.4/Nutch-1.4,2012-06-30,/
1680,180.76.5.48,2012-06-30 07:07:11+02:00,GET / HTTP/1.1,200,916,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-30,/
1681,123.125.71.18,2012-06-30 07:24:07+02:00,GET / HTTP/1.1,200,912,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-30,/
1682,220.181.108.100,2012-06-30 07:24:24+02:00,GET / HTTP/1.1,200,912,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-30,/
1683,212.117.185.151,2012-06-30 07:25:15+02:00,GET /logs/access.log HTTP/1.1,200,270443,http://isrolab.com/,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; FunWebProducts; .NET CLR 1.1.4322; PeoplePal 6.2),2012-06-30,/logs/access.log
1684,212.117.185.151,2012-06-30 07:25:20+02:00,GET /logs/access.log HTTP/1.1,200,270665,http://isrolab.com/,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; FunWebProducts; .NET CLR 1.1.4322; PeoplePal 6.2),2012-06-30,/logs/access.log
1685,208.115.113.91,2012-06-30 07:25:41+02:00,GET /robots.txt HTTP/1.1,404,469,-,Mozilla/5.0 (compatible; Ezooms/1.0; ezooms.bot@gmail.com),2012-06-30,/robots.txt
1686,1.202.218.8,2012-06-30 07:36:14+02:00,GET /robots.txt HTTP/1.0,404,488,-,\,2012-06-30,/robots.txt
1687,178.154.210.252,2012-06-30 07:45:21+02:00,GET /robots.txt HTTP/1.1,404,530,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),2012-06-30,/robots.txt
1688,208.115.113.91,2012-06-30 08:01:45+02:00,GET /logs/error.log HTTP/1.1,200,67396,-,Mozilla/5.0 (compatible; Ezooms/1.0; ezooms.bot@gmail.com),2012-06-30,/logs/error.log
1689,74.111.11.192,2012-06-30 08:23:15+02:00,GET /robots.txt HTTP/1.0,404,488,-,Mozilla/5.0 (compatible; MJ12bot/v1.4.3; http://www.majestic12.co.uk/bot.php?+),2012-06-30,/robots.txt
1690,74.111.11.192,2012-06-30 08:23:17+02:00,GET / HTTP/1.1,200,889,-,Mozilla/5.0 (compatible; MJ12bot/v1.4.3; http://www.majestic12.co.uk/bot.php?+),2012-06-30,/
1691,119.63.196.42,2012-06-30 08:28:30+02:00,GET /robots.txt HTTP/1.1,404,465,-,Baiduspider+(+http://www.baidu.com/search/spider.htm),2012-06-30,/robots.txt
1692,123.125.71.35,2012-06-30 08:32:08+02:00,GET / HTTP/1.1,200,916,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-30,/
1693,220.181.108.112,2012-06-30 08:32:48+02:00,GET / HTTP/1.1,200,916,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-30,/
1694,207.210.234.226,2012-06-30 08:38:36+02:00,GET /robots.txt HTTP/1.0,404,465,-,Aghaven/Nutch-1.2 (www.aghaven.com),2012-06-30,/robots.txt
1695,207.210.234.226,2012-06-30 08:38:37+02:00,GET / HTTP/1.0,200,621,-,Aghaven/Nutch-1.2 (www.aghaven.com),2012-06-30,/
1696,64.120.65.240,2012-06-30 08:51:07+02:00,GET /logs/access.log HTTP/1.1,200,272480,http://isrolab.com/,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0; Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1) ; .NET CLR 3.5.30729),2012-06-30,/logs/access.log
1697,74.221.219.24,2012-06-30 08:51:13+02:00,GET /logs/access.log HTTP/1.0,200,272736,http://isrolab.com/,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0; Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1) ; .NET CLR 3.5.30729),2012-06-30,/logs/access.log
1698,1.202.218.8,2012-06-30 08:59:49+02:00,GET /robots.txt HTTP/1.0,404,492,-,\,2012-06-30,/robots.txt
1699,46.165.197.151,2012-06-30 09:27:15+02:00,GET /robots.txt HTTP/1.0,404,488,-,Mozilla/5.0 (compatible; MJ12bot/v1.4.3; http://www.majestic12.co.uk/bot.php?+),2012-06-30,/robots.txt
1700,46.165.197.151,2012-06-30 09:27:16+02:00,GET / HTTP/1.0,200,621,-,Mozilla/5.0 (compatible; MJ12bot/v1.4.3; http://www.majestic12.co.uk/bot.php?+),2012-06-30,/
1701,173.242.125.191,2012-06-30 09:39:41+02:00,GET /robots.txt HTTP/1.0,404,488,-,Mozilla/5.0 (compatible; MJ12bot/v1.4.3; http://www.majestic12.co.uk/bot.php?+),2012-06-30,/robots.txt
1702,173.242.125.191,2012-06-30 09:39:54+02:00,GET / HTTP/1.0,200,621,-,Mozilla/5.0 (compatible; MJ12bot/v1.4.3; http://www.majestic12.co.uk/bot.php?+),2012-06-30,/
1703,123.125.71.15,2012-06-30 10:35:44+02:00,GET / HTTP/1.1,200,913,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-30,/
1704,1.202.218.8,2012-06-30 10:35:53+02:00,GET /robots.txt HTTP/1.0,404,488,-,\,2012-06-30,/robots.txt
1705,220.181.108.102,2012-06-30 10:36:26+02:00,GET / HTTP/1.1,200,913,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-30,/
1706,180.76.5.67,2012-06-30 10:39:55+02:00,GET / HTTP/1.1,200,912,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-30,/
1707,66.249.72.235,2012-06-30 11:02:17+02:00,GET /robots.txt HTTP/1.1,404,508,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),2012-06-30,/robots.txt
1708,66.249.72.235,2012-06-30 11:02:18+02:00,GET /logs/access.log HTTP/1.1,200,274496,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),2012-06-30,/logs/access.log
1709,46.165.197.151,2012-06-30 11:32:47+02:00,GET /robots.txt HTTP/1.0,404,488,-,Mozilla/5.0 (compatible; MJ12bot/v1.4.3; http://www.majestic12.co.uk/bot.php?+),2012-06-30,/robots.txt
1710,46.165.197.151,2012-06-30 11:32:49+02:00,GET / HTTP/1.0,200,621,-,Mozilla/5.0 (compatible; MJ12bot/v1.4.3; http://www.majestic12.co.uk/bot.php?+),2012-06-30,/
1711,95.132.156.55,2012-06-30 11:53:42+02:00,GET / HTTP/1.1,200,908,http://crowmall.com/leadership-boot-camp-wily-manager/,Mozilla/5.0 (Windows; U; Windows NT 5.1; sv-SE; rv:1.8.0.11) Gecko/20070312 Firefox/1.5.0.11,2012-06-30,/
1712,1.202.218.8,2012-06-30 12:01:30+02:00,GET /robots.txt HTTP/1.0,404,492,-,\,2012-06-30,/robots.txt
1713,108.59.8.70,2012-06-30 12:10:28+02:00,GET /robots.txt HTTP/1.0,404,488,-,Mozilla/5.0 (compatible; MJ12bot/v1.4.3; http://www.majestic12.co.uk/bot.php?+),2012-06-30,/robots.txt
1714,108.59.8.70,2012-06-30 12:10:31+02:00,GET / HTTP/1.0,200,621,-,Mozilla/5.0 (compatible; MJ12bot/v1.4.3; http://www.majestic12.co.uk/bot.php?+),2012-06-30,/
1715,178.154.210.252,2012-06-30 12:16:16+02:00,GET / HTTP/1.1,200,663,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),2012-06-30,/
1716,213.186.127.3,2012-06-30 12:16:48+02:00,GET /?C=N;O=A HTTP/1.1,200,606,-,Mozilla/5.0 (compatible; AhrefsBot/3.1; +http://ahrefs.com/robot/),2012-06-30,/?C=N;O=A
1717,139.18.2.17,2012-06-30 12:20:08+02:00,GET /robots.txt HTTP/1.1,404,492,-,findlinks/2.6 (+http://wortschatz.uni-leipzig.de/findlinks/),2012-06-30,/robots.txt
1718,123.125.71.49,2012-06-30 12:25:37+02:00,GET / HTTP/1.1,200,908,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-30,/
1719,220.181.108.101,2012-06-30 12:25:53+02:00,GET / HTTP/1.1,200,908,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-30,/
1720,212.113.37.105,2012-06-30 12:26:11+02:00,GET /logs/?C=M;O=A HTTP/1.1,200,664,-,Mozilla/5.0 (compatible; AhrefsBot/3.1; +http://ahrefs.com/robot/),2012-06-30,/logs/?C=M;O=A
1721,213.186.120.196,2012-06-30 12:43:05+02:00,GET /?C=D;O=D HTTP/1.1,200,600,-,Mozilla/5.0 (compatible; AhrefsBot/3.1; +http://ahrefs.com/robot/),2012-06-30,/?C=D;O=D
1722,66.249.72.250,2012-06-30 12:43:19+02:00,GET /robots.txt HTTP/1.1,404,506,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),2012-06-30,/robots.txt
1723,72.14.199.244,2012-06-30 12:43:19+02:00,GET / HTTP/1.1,200,663,-,AdsBot-Google (+http://www.google.com/adsbot.html),2012-06-30,/
1724,72.14.199.244,2012-06-30 12:43:19+02:00,GET / HTTP/1.1,200,662,-,"AdsBot-Google-Mobile (+http://www.google.com/mobile/adsbot.html) Mozilla (iPhone; U; CPU iPhone OS 3 0 like Mac OS X) AppleWebKit (KHTML, like Gecko) Mobile Safari",2012-06-30,/
1725,199.87.252.66,2012-06-30 12:54:52+02:00,GET /robots.txt HTTP/1.1,404,468,-,Mozilla/5.0 (compatible; Blekkobot; ScoutJet; +http://blekko.com/about/blekkobot),2012-06-30,/robots.txt
1726,199.87.252.66,2012-06-30 12:54:52+02:00,GET /?C=D;O=A HTTP/1.1,200,625,-,Mozilla/5.0 (compatible; Blekkobot; ScoutJet; +http://blekko.com/about/blekkobot),2012-06-30,/?C=D;O=A
1727,199.87.252.66,2012-06-30 12:54:53+02:00,GET /favicon.ico HTTP/1.1,404,468,-,Mozilla/5.0 (compatible; Blekkobot; ScoutJet; +http://blekko.com/about/blekkobot),2012-06-30,/favicon.ico
1728,199.87.252.66,2012-06-30 12:54:54+02:00,GET / HTTP/1.1,200,625,-,Mozilla/5.0 (compatible; Blekkobot; ScoutJet; +http://blekko.com/about/blekkobot),2012-06-30,/
1729,199.87.252.66,2012-06-30 12:54:55+02:00,GET /?C=M;O=A HTTP/1.1,200,625,-,Mozilla/5.0 (compatible; Blekkobot; ScoutJet; +http://blekko.com/about/blekkobot),2012-06-30,/?C=M;O=A
1730,180.76.5.51,2012-06-30 13:07:42+02:00,GET / HTTP/1.1,200,908,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-30,/
1731,62.212.73.211,2012-06-30 13:15:52+02:00,GET /robots.txt HTTP/1.0,404,488,-,Mozilla/5.0 (compatible; MJ12bot/v1.4.3; http://www.majestic12.co.uk/bot.php?+),2012-06-30,/robots.txt
1732,62.212.73.211,2012-06-30 13:16:04+02:00,GET / HTTP/1.0,200,621,-,Mozilla/5.0 (compatible; MJ12bot/v1.4.3; http://www.majestic12.co.uk/bot.php?+),2012-06-30,/
1733,123.125.71.13,2012-06-30 13:26:55+02:00,GET / HTTP/1.1,200,912,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-30,/
1734,220.181.108.87,2012-06-30 13:27:14+02:00,GET / HTTP/1.1,200,912,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-30,/
1735,1.202.218.8,2012-06-30 13:38:27+02:00,GET /robots.txt HTTP/1.0,404,488,-,\,2012-06-30,/robots.txt
1736,208.115.113.91,2012-06-30 13:51:59+02:00,GET /robots.txt HTTP/1.1,404,469,-,Mozilla/5.0 (compatible; Ezooms/1.0; ezooms.bot@gmail.com),2012-06-30,/robots.txt
1737,208.115.113.91,2012-06-30 14:28:39+02:00,GET /logs/error.log HTTP/1.1,200,69570,-,Mozilla/5.0 (compatible; Ezooms/1.0; ezooms.bot@gmail.com),2012-06-30,/logs/error.log
